address,title,area,sex_landlord,rent_cost_day,name_landlord,layout,city,sumpeople,beds,link,rate
湖北省武汉市洪山区民族大道99号,爱佳 光谷广场地铁C口步行街华科温馨两居,80平米,Female,288,红草根lhm168,2室2厅1卫1厨1阳台,武汉,宜住4人,共3张,http://wh.xiaozhu.com/fangzi/10999106160.html,nan
湖北省武汉市武昌区沙湖大道万达环球国际中心,楚河汉街地铁豪装罗马假日大床房,43平米,Male,298,手机虫007,1室0厅1卫1厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/4894307913.html,4.9分
湖北省武汉市江汉区万景国际,范湖地铁口近汉口火车站精装两房,92平米,Male,298,lilikaizj,2室2厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/4889512914.html,5分
湖北省武汉市江汉区王家墩CBD中央商务区泛海国际松海园5栋,CBD地铁武汉商务区站旁泛海国际2室2厅,100平米,Male,388,亚心医院隔壁90米,2室2厅1卫1厨1阳台,武汉,宜住3人,共3张,http://wh.xiaozhu.com/fangzi/10076249860.html,nan
湖北省武汉市洪山区幸福佳苑,街道口华师大武汉理工附近北欧风温馨大床房出租,14平米,Female,98,小雨哗啦啦啦,3室2厅1卫1厨3阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/14089052503.html,5分
湖北省武汉市武昌区南国大家装江南店,电影房超大投射屏武大华师武理街道口,40平米,Male,198,Ryan07,1室0厅1卫1厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/12427768002.html,5分
湖北省武汉市洪山区欢乐大道,东湖绿道/欢乐谷/高端小区内小清新风格住宅,30平米,Female,188,say_晚安,4室1厅4卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/15961732403.html,nan
湖北省武汉市武昌区中山路汉宫银座,一线江景黄鹤楼昙华林阳光星屋,50平米,Female,238,fayewong0210,1室1厅1卫1厨0阳台,武汉,宜住3人,共2张,http://wh.xiaozhu.com/fangzi/8681641263.html,4.9分
湖北省武汉市洪山区虎泉街卓刀泉路238杨家湾地铁站B出口,家庭旅游首选/停车交通非常便利/居家舒适2室,90平米,Female,268,2号线民宿,2室2厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/6866343916.html,4.9分
湖北省武汉市洪山区雄楚大街1008号,光谷商圈多条交通线直达日式清新简约三居室主卧,10平米,Female,156,Fanniee,3室2厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/14982831501.html,nan
湖北省武汉市洪山区光谷街世界城尚都公寓,光谷步行街，临西班牙风情街 暖系主题套房,58平米,Male,228,kyo0919,1室1厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/1367383235.html,4.9分
湖北省武汉市江岸区洞庭街,【NEW】市中心临江法租界loft老洋房心邑,60平米,Female,298,momo心邑,1室1厅2卫0厨0阳台,武汉,宜住6人,共3张,http://wh.xiaozhu.com/fangzi/13214346402.html,5分
湖北省武汉市汉阳区双地铁口王家湾高性价比二居室,双地铁口超干净超性价比二居室机场火车站直达,75平米,Female,236,爱东竹,2室1厅1卫1厨1阳台,武汉,宜住4人,共3张,http://wh.xiaozhu.com/fangzi/1702764135.html,5分
湖北省武汉市武昌区青鱼嘴东沙公寓1栋,汉街万达4号线2房亲子温馨湖景房,90平米,Female,298,申真瑛,2室2厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/1944398371.html,4.9分
湖北省武汉市青山区和平大道奥山世纪城,奥山世纪广场1分钟武汉站欢乐谷15分钟,35平米,Female,158,狮子座的家,1室1厅1卫1厨1阳台,武汉,宜住3人,共2张,http://wh.xiaozhu.com/fangzi/2836635463.html,5分
湖北省武汉市洪山区光谷步行街意大利德国风情街米兰映象,光谷步行街地铁2号线【美式复古】两房整租,93平米,Female,328,spring_L,2室1厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/8724748363.html,5分
湖北省武汉市江汉区花楼街宝利金广场中央荣御A座,江汉路步行街宝利金中央荣A座全新江景房整租,50平米,Female,268,宸伊,1室1厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/7465159716.html,5分
湖北省武汉市洪山区光谷步行街珞雄路,【特价】光谷步行街中心地带现代舒适温馨2居,90平米,Female,298,时佳民宿武汉店,2室1厅1卫1厨2阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/9008384264.html,5分
湖北省武汉市武昌区绿地国际金融城名邸公馆,积玉桥／湖北大学／绿地名邸公馆154平4房,154平米,Male,499,冰河au,4室2厅2卫1厨2阳台,武汉,宜住8人,共4张,http://wh.xiaozhu.com/fangzi/9382856564.html,4.9分
湖北省武汉市硚口区丽水康城,宗关地铁口/临江小区/4人房,25平米,Female,188,十点钟姑娘,4室1厅2卫1厨2阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/3314859529.html,nan
湖北省武汉市硚口区武胜人信汇4号楼,汉正街江汉路武胜路凯德6号线地铁地中海风情房,50平米,Male,228,君巍帆家,1室1厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/10249920760.html,4.9分
湖北省武汉市黄陂区万润橄榄城7栋,临近天河机场+地铁直达武汉景点+温馨の大床房,14平米,Female,118,Vicky_筱惠,3室1厅1卫1厨1阳台,武汉,宜住1人,共1张,http://wh.xiaozhu.com/fangzi/8226438516.html,5分
湖北省武汉市洪山区石牌岭,亚贸地铁2号线附近全新精装温馨美居,92平米,Female,288,zhouqin76,2室2厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/2710364862.html,4.8分
湖北省武汉市武昌区中北路锦绣中北小区,楚河汉街/徐东商圈/青鱼嘴/东湖阳光地铁两房,110平米,Female,268,云雁,2室2厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/4483576414.html,5分
湖北省武汉市硚口区古田三路罗家墩广电江湾,虫姐家 玫瑰滤镜 古田三路轻轨1号线凯德西城,20平米,Female,268,虫姐家,2室2厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/9860483460.html,nan
湖北省武汉市洪山区石牌岭路鸿岭花园东区,亚贸石牌岭精装阳光休闲麻将二居室,92平米,Female,288,zhouqin76,2室1厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/6042148716.html,4.9分
湖北省武汉市洪山区八一路东湖楚天府,东湖广埠屯地铁整租湖景房,42平米,Female,228,白云居,1室0厅1卫0厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/11268479860.html,4.9分
湖北省武汉市武昌区粮道街230,黄鹤楼 户部巷 昙华林长江大桥 红楼精致两房,65平米,Female,238,开心就好999,2室1厅1卫1厨1阳台,武汉,宜住6人,共3张,http://wh.xiaozhu.com/fangzi/17611682903.html,5分
湖北省武汉市武昌区徐东大街与岳东路交汇处V7星公馆1栋,《新房钜惠》楚河汉街/群星城简约美式温馨2房,74平米,Male,248,慢先生旅居,2室1厅1卫1厨1阳台,武汉,宜住5人,共3张,http://wh.xiaozhu.com/fangzi/9290938264.html,5分
湖北省武汉市洪山区关山大道保利时代,光谷繁华地段、地中海温馨风格豪华装修新房,20平米,Female,228,倾城小焕焕,3室2厅2卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/8471718864.html,5分
湖北省武汉市洪山区团结大道园林路6栋,近武汉站*欢乐谷*温馨三室两厅地铁房,108平米,Female,498,温馨公寓欢乐谷店,3室2厅1卫1厨1阳台,武汉,宜住6人,共3张,http://wh.xiaozhu.com/fangzi/8910618064.html,nan
湖北省武汉市江岸区大智路,大智路 楼下地铁口 2米浪漫大床套房,60平米,Female,206,胡噜噜,1室1厅1卫1厨1阳台,武汉,宜住2人,共2张,http://wh.xiaozhu.com/fangzi/9123566564.html,5分
湖北省武汉市洪山区世界城尚都,光谷步行街地铁之上 临东湖绿道 简约一室一厅,58平米,Male,186,叮咚溪水,1室1厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/13795583901.html,4.9分
湖北省武汉市汉阳区汉阳墨水湖旁边龙阳一号,王家湾龙阳一号，主卧出租，在墨水湖旁边，,20平米,Female,100,赵suzy,2室2厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/5961593816.html,5分
湖北省武汉市武昌区中北路楚河汉街松竹路28号万达环球国际中心,楚河汉街 铁塔情 大床房（蓝湾公寓）,45平米,Male,238,蓝湾公寓,1室1厅1卫1厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/9054618363.html,nan
湖北省武汉市武昌区中北路近楚河汉街,武昌中心高级公寓-步行到楚河汉街仅10分钟,10平米,Female,178,luckyblue,2室2厅2卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/1805412235.html,4.9分
湖北省武汉市江汉区世纪江尚,江汉路，武汉关，汉口江滩，舒适大4居,185平米,Female,788,sherry熊,4室2厅3卫1厨2阳台,武汉,宜住7人,共4张,http://wh.xiaozhu.com/fangzi/16765516103.html,nan
湖北省武汉市洪山区光谷8号,光谷/LOFT/北欧.后现代设计/7号民宿,98平米,Female,398,lotus亦心,2室2厅1卫1厨0阳台,武汉,宜住4人,共3张,http://wh.xiaozhu.com/fangzi/6596962216.html,4.9分
湖北省武汉市江岸区解放大道1338号,近武汉天地 洱海主题 秋千圆吊床轻轨高层江景,32平米,Female,208,Oscarll,1室0厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/9640254463.html,4.9分
湖北省武汉市武昌区观澜天地,武昌江边一线江景复式公寓,62平米,Male,258,wam555,2室1厅2卫1厨1阳台,武汉,宜住4人,共3张,http://wh.xiaozhu.com/fangzi/4490201314.html,4.8分
湖北省武汉市武昌区中山桥374号,【书咖啡】80M艺术工作室/ 地铁双人床,80平米,Female,178,小羽绘画,1室1厅0卫0厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/2408157463.html,4.9分
湖北省武汉市硚口区古田三路,武汉古田三路轻轨口君尚大床房,15平米,Female,268,君尚,2室1厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/1811219434.html,nan
湖北省武汉市硚口区古田三路,古田三路轻轨口君尚独立单间大床房,15平米,Female,268,君尚,2室1厅1卫1厨1阳台,武汉,宜住2人,共2张,http://wh.xiaozhu.com/fangzi/1535972535.html,nan
湖北省武汉市武昌区杨园南路华腾园,【Lisa's初心】东湖省博欢乐谷地铁口两室,60平米,Female,288,武汉Lisa,2室1厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/6556614416.html,5分
湖北省武汉市武昌区白沙洲大道合富金生旁烽火 馨德紫园,蓝宇美宿 武昌站户部巷黄鹤楼简欧式两房两厅,80平米,Female,258,紫月zh,2室2厅1卫1厨1阳台,武汉,宜住4人,共3张,http://wh.xiaozhu.com/fangzi/8461639064.html,5分
湖北省武汉市洪山区大李村,东湖绿道梅园樱花园植物园 大李肆民宿 一后,15平米,Male,158,大李肆,8室3厅9卫2厨3阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/5629153913.html,4.9分
湖北省武汉市洪山区世界城尚都,光谷步行街地铁之上 临东湖绿道 精品一室一厅,58平米,Male,188,叮咚溪水,1室1厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/16716678203.html,nan
湖北省武汉市硚口区武胜路 人信武胜里,虫姐家七月与安生地铁口风情两房近黄鹤楼户部巷,69平米,Female,358,虫姐家,2室2厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/12314517402.html,nan
湖北省武汉市武昌区中北路楚河汉街松竹路28号万达环球国际中心,楚河汉街 麋鹿知源 阳光大床房（蓝湾公寓）,47平米,Male,238,蓝湾公寓,1室1厅1卫1厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/9059867263.html,nan
湖北省武汉市江汉区宝利金国际广场A座,汉江路宝利金国际广场A座温馨一居整租,47平米,Female,198,宸伊,1室1厅1卫1厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/8126792316.html,4.9分
湖北省武汉市武昌区书城路文秀街名士一号,书城路近理工大温馨公寓整租,32平米,Male,188,壹页故事公寓,1室0厅1卫0厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/9065308964.html,nan
湖北省武汉市武昌区楚河汉街,楚河汉街146平超大三房高档小区温馨简欧,146平米,Female,608,郭郭和多多,3室2厅2卫1厨2阳台,武汉,宜住6人,共3张,http://wh.xiaozhu.com/fangzi/13243250502.html,nan
湖北省武汉市武昌区积玉桥金地国际花园shr1栋,林雅小筑地铁2号线积玉桥站时尚简约一室一厅,51平米,Female,268,武汉林雅小筑公寓,1室1厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/11436920559.html,nan
湖北省武汉市江汉区江汉路步行街,武汉中心江汉路步行街地铁站紫晶城炫都2居公寓,70平米,Male,298,紫晶公寓,2室1厅1卫1厨2阳台,武汉,宜住4人,共3张,http://wh.xiaozhu.com/fangzi/1270916735.html,4.9分
湖北省武汉市洪山区石牌岭333号天下龙岭广场,亚贸石牌岭武昌站，理工武大，家居式温馨龙门,11平米,Male,109,lisi,3室2厅1卫1厨1阳台,武汉,宜住1人,共1张,http://wh.xiaozhu.com/fangzi/14744126301.html,nan
湖北省武汉市洪山区幸福佳苑,街道口华师大武汉理工附近大飘窗阳光大床房,21平米,Female,118,小雨哗啦啦啦,3室2厅1卫1厨3阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/14097873801.html,4.9分
湖北省武汉市硚口区古田三路康丰苑,2分钟到地铁口君尚公寓（古田三路店）,130平米,Female,488,君尚,3室2厅1卫1厨1阳台,武汉,宜住6人,共3张,http://wh.xiaozhu.com/fangzi/2600993863.html,5分
湖北省武汉市洪山区友谊大道 福星惠誉国际城2期 紫领公寓,武昌徐东商圈旁—美式复古独立卫生间整租套间,53平米,Female,218,酱酱小姐,1室1厅1卫1厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/6480348016.html,5分
湖北省武汉市汉阳区经开未来城B座,汉阳客运站地铁三号线舒适loft整租,80平米,Female,188,漫妮Manni,1室1厅2卫1厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/12655305502.html,4.8分
湖北省武汉市江汉区华中社区江汉一路19号,【北欧小公寓】百年老租界·江汉路步行街地铁口,40平米,Male,198,自在民宿,1室1厅1卫1厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/9202305864.html,nan
湖北省武汉市洪山区书城路文秀街名士一号,书城路理工大学壹页故事主题公寓,40平米,Male,188,壹页故事公寓,1室0厅1卫0厨1阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/9065689663.html,4.7分
湖北省武汉市汉阳区龙江庭苑a区,市中心地铁4号线动物园归元寺国博长江大桥两室,70平米,Female,288,lilywang1122,2室2厅1卫1厨1阳台,武汉,宜住4人,共4张,http://wh.xiaozhu.com/fangzi/4054976730.html,5分
湖北省武汉市江岸区后湖大道百胜春天对面消防人家小区,后湖大道3号地铁阳光明媚大床房，劲爆特价房,25平米,Female,98,王九敏,4室1厅3卫1厨3阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/6950971015.html,5分
湖北省武汉市洪山区雄楚大道456号绿汀雅境,虎泉近地铁口※BRT公交※顶楼莫奈花园工业风,99平米,Male,288,漫宸美居,3室1厅1卫1厨1阳台,武汉,宜住6人,共5张,http://wh.xiaozhu.com/fangzi/16490281803.html,4.9分
湖北省武汉市硚口区越秀星汇云锦三期五栋,江滩/270°江景loft/古琴台/地铁口,120平米,Female,588,胡迪儿_,2室2厅1卫1厨0阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/10627558260.html,5分
湖北省武汉市洪山区泓悦府,红桥 月租中南街道口武大华师理工2号地铁,10平米,Male,86,lisi,4室2厅1卫1厨1阳台,武汉,宜住1人,共1张,http://wh.xiaozhu.com/fangzi/8044932615.html,nan
湖北省武汉市武昌区中北路楚河汉街松竹路28号万达环球国际中心,楚河汉街 梦语双床房 蓝湾公寓,50平米,Male,299,蓝湾公寓,1室1厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/15894735601.html,nan
湖北省武汉市江汉区江汉路宝利金国际广场A座,江汉路宝利金国际广场咔哇伊小主房整租,35平米,Female,168,宸伊,1室0厅1卫0厨0阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/9017305064.html,5分
湖北省武汉市江汉区南国北都城市广场,地铁口清新复式房,80平米,Female,268,这有间房,2室2厅2卫1厨0阳台,武汉,宜住4人,共3张,http://wh.xiaozhu.com/fangzi/8575246164.html,nan
湖北省武汉市洪山区雄楚大道与丁字桥交汇处丽岛,近武昌火车站，中南商圈精装修50兆带电脑公寓,31平米,Male,178,吴东辉1,1室0厅1卫1厨1阳台,武汉,宜住3人,共2张,http://wh.xiaozhu.com/fangzi/2834812363.html,5分
湖北省武汉市洪山区保利拉菲11栋,(爱摩依)近地铁口华师武汉大学光谷广场温馨房,95平米,Female,248,爱摩依依民宿,2室2厅1卫1厨1阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/9471947464.html,4.6分
湖北省武汉市武昌区粮道街云架桥电力宿舍旁,昙华林近户部巷黄鹤楼温馨两居室（暖气恒温房）,68平米,Female,238,好学姑娘,2室1厅1卫1厨2阳台,武汉,宜住6人,共4张,http://wh.xiaozhu.com/fangzi/1905462371.html,5分
湖北省武汉市武昌区中北路兴国北路东沙公寓,汉街附近，临4号线，推窗看湖，豪华大床房。,25平米,Male,178,徐德智,5室1厅3卫1厨2阳台,武汉,宜住2人,共1张,http://wh.xiaozhu.com/fangzi/8224400815.html,nan
湖北省武汉市江汉区花楼街198-1宝丽金国际广场A座,【拾光小屋】温馨公主房/江汉路站/王府井/,48平米,Female,175,萌飘飘啊,1室0厅1卫1厨0阳台,武汉,宜住2人,共2张,http://wh.xiaozhu.com/fangzi/9938250660.html,4.8分
湖北省武汉市汉阳区兰亭熙园,钟家村动物园归元寺长江大桥古琴台晴川精致美屋,58平米,Female,228,格子迷,2室1厅1卫1厨2阳台,武汉,宜住4人,共2张,http://wh.xiaozhu.com/fangzi/8554972664.html,4.9分
